1
1.242465,0.875206,1.502601,1.982230,3.089045,31.107042,3.862518,1.858601,0.997260,1.609694,3.173275,19.387152,4.123080,2.828589,2.551591,2.770932,5.509873,19.745070,7.152333,3.640970,3.345483,4.978596,7.941101,17.646723,4.728384,2.494555,2.048966,0.896198,1.973936,3.353873,1.034974,0.472209,0.924501,0.328297,1.795171,1.837451,0.749073,0.299907,0.316811,0.364722,0.846044,1.065930,0.591375,0.205861,0.267724,0.176953,0.934772,0.735354,0.294028,0.142538,0.295310,0.327740,0.672883,0.409338,0.342620,0.285395,0.458159,0.075732,0.406778,0.285590,0.256036,0.693674,0.280008
0.247978,0.871010,2.172790,3.465786,9.281673,22.040588,6.123209,5.321724,5.616386,8.482188,19.366316,16.994061,4.982130,2.003166,3.543693,7.019687,16.287949,6.616329,2.632812,2.165621,2.024596,7.307469,7.267670,2.834982,1.466973,0.736606,1.125686,3.573288,3.102834,0.904659,0.450033,0.843559,1.430530,1.688073,1.302122,0.631021,0.275581,0.392589,0.649968,0.447112,0.075498,0.565796,0.487196,0.475973,1.202024,1.117247,0.270205,0.326271,0.410327,0.226053,0.450739,0.361913,0.229102,0.237814,0.415835,0.455117,0.478457,0.110038,0.274908,0.459569,0.320059,0.348444,0.355685
1.272568,1.560257,1.668970,3.224981,8.705781,20.785183,6.473376,5.309371,4.891671,5.946050,18.966152,15.057562,5.466388,2.888855,3.688771,3.718112,17.556505,3.083354,1.446081,1.707190,2.928042,2.541409,9.736702,1.860845,1.310331,0.240558,0.858445,1.421506,1.488480,0.890682,0.451090,0.452261,0.540716,1.733868,0.609330,0.392994,0.131140,0.069709,0.046274,0.063400,0.054271,0.227062,0.104520,0.207861,0.157913,0.155590,0.061799,0.141233,0.102313,0.106267,0.174434,0.203936,0.111967,0.303731,0.289282,0.082934,0.191145,0.187369,0.132437,0.040063,0.063549,0.037593,0.252202
2.989442,3.080453,3.354828,4.366482,7.250909,24.271669,6.558133,5.261378,4.283708,7.336266,11.204842,19.339087,3.481141,2.484394,2.490846,6.142589,8.510238,15.433329,4.165912,3.442913,2.712179,2.480737,6.076741,8.898527,1.545928,3.125251,0.285549,1.048965,3.693298,1.311343,1.018221,0.464243,0.250768,1.266402,2.593425,0.601220,0.932583,0.126506,0.564140,0.605413,0.830660,0.392739,0.448765,0.277056,0.742509,1.014971,0.454755,0.710201,0.491707,0.138332,0.159494,0.648328,0.168981,0.329668,0.047510,0.183701,0.217213,0.550408,0.174383,0.210104,0.070003,0.140633,0.187373
1.282859,0.952512,2.171995,2.866397,6.412446,30.999115,4.250383,3.139625,3.814730,3.038556,5.567790,19.569353,5.110685,3.742133,4.401996,5.042152,9.364091,14.742890,4.548761,2.627064,1.639278,3.021708,8.265568,11.830327,4.506471,0.613855,1.136029,1.670335,2.084080,0.482293,0.774681,0.803634,0.694355,0.693900,0.615153,0.922218,0.484887,0.317910,0.208600,0.634986,1.097609,0.472435,0.297105,0.304881,0.337156,0.212850,0.904517,0.312588,0.103118,0.102391,0.229517,0.323968,0.195894,0.530452,0.122882,0.292100,0.292225,0.187821,0.506316,0.208831,0.276475,0.221274,0.255906
2.724776,3.684707,3.666035,6.567299,12.878576,21.881056,4.636581,3.493718,3.200172,8.291607,22.254919,13.844214,4.151103,3.165878,1.881075,2.219841,18.179932,2.561456,1.018479,2.301344,3.642687,2.873107,10.813639,2.026984,1.883211,1.266286,1.271370,2.923522,1.521295,0.590765,1.035164,0.589134,1.032205,2.600821,1.129622,0.524086,0.645235,0.969851,0.437754,0.814468,0.397732,0.982080,0.565892,1.036793,1.171556,0.352026,0.860685,0.145187,0.662074,0.494848,0.261655,0.288293,0.395728,0.374848,0.416727,0.498740,0.270482,0.471366,0.157576,0.666930,0.741096,0.257707,0.209926
0.532972,0.525588,0.087573,0.646929,1.777825,32.198711,2.131417,2.199198,0.876879,3.066393,1.566435,21.408201,2.504412,1.702714,1.826679,2.180797,6.396625,23.707977,6.450366,5.062603,3.031950,4.585580,9.070559,7.618569,5.215478,0.327192,1.548480,0.677519,3.140672,3.985935,0.586589,1.280181,1.128934,2.765907,1.826698,1.515389,0.328391,0.202861,0.891314,0.865911,0.543885,0.883102,0.274542,1.215098,0.387788,0.615374,0.880929,0.714257,0.140360,0.601074,0.309028,0.189174,0.418127,0.717336,0.421290,0.277608,0.375099,0.746422,0.687692,0.252055,0.263397,0.399609,0.434389
0.684818,1.494470,1.754565,3.012407,7.220055,26.015926,5.885108,4.714305,4.279835,6.408483,11.657972,19.796818,5.211946,3.604785,4.685274,7.662009,13.722527,12.552961,3.229395,0.166655,2.770498,6.281672,9.072500,9.075256,2.137613,1.956096,1.297969,2.270921,3.962949,0.931206,1.138814,1.166502,1.746604,1.497962,0.599702,0.356842,0.256894,0.288768,0.266226,0.604719,0.568685,0.212020,0.225590,0.447522,0.482058,0.342011,0.477554,0.321593,0.698401,0.310901,0.107332,0.738789,0.282549,0.635427,0.252897,0.403245,0.440186,0.489710,0.144147,0.317287,0.388645,0.481814,0.481635
1.765830,1.739003,1.841941,3.301148,6.998677,29.449232,6.308298,4.378927,3.486031,4.648026,5.845448,17.670906,4.636005,3.780609,4.184414,6.067411,10.460672,12.496307,1.801039,0.687097,2.553090,4.164422,5.946475,10.613802,0.325463,2.543369,1.165490,0.875260,2.096776,1.088758,0.937140,1.038692,0.993868,1.480296,0.972064,0.137304,0.611320,0.410656,0.513036,0.679009,0.355069,0.380166,0.338870,0.345357,0.525757,0.488783,0.509626,0.353002,0.169485,0.113564,0.287771,0.055321,0.144592,0.457364,0.241665,0.137363,0.110944,0.575798,0.507502,0.086879,0.141168,0.261882,0.510682
3.159888,3.074500,4.771599,6.703213,16.440496,17.781656,3.621731,1.408269,0.820998,3.055346,23.885902,9.689029,3.934847,2.879991,3.966815,7.927019,13.857094,4.527770,2.789296,1.809604,2.635029,10.021676,6.004029,3.931323,2.313100,2.932780,4.334643,4.928171,2.784577,1.353779,0.871512,0.991302,2.129799,2.417497,1.414056,1.143210,0.972886,0.805934,0.484184,1.026019,0.977877,0.862109,1.080562,1.300136,0.327644,0.505753,0.459639,0.419254,0.657248,0.642020,0.447919,0.385668,0.481015,0.416267,0.559045,0.406611,0.736994,0.376849,0.526735,0.506146,0.732515,0.143777,0.421505
