1.066521,0.706245,1.000321,1.292513,0.515098,37.316433,4.569984,1.461836,0.882014,1.076388,1.452224,31.320229,7.447702,1.587996,2.212277,0.872982,1.548880,19.082565,1.720688,1.348563,2.734179,2.316058,5.921404,22.008162,6.926929,4.558818,1.850896,2.725171,7.896502,31.262589,17.594250,5.429658,2.580348,1.088979,1.481519,3.293933,2.270080,0.214903,0.567855,0.469323,1.634138,6.835943,3.448312,2.113687,0.642486,0.635121,0.430639,0.609404,1.408480,1.249997,0.457105,0.260183,0.532215,2.968458,4.042461,2.788925,2.145442,1.466480,2.183568,3.161537,4.380939,1.912985,2.154011
1.685933,2.316936,3.257007,5.416631,15.843068,22.216051,8.544291,4.051071,2.789005,3.693559,31.598061,14.703925,4.821493,5.206394,4.960441,6.932268,16.148306,0.323750,0.864932,0.993061,2.713376,9.262545,5.769338,3.504338,1.936941,2.243966,3.328416,25.732651,6.307505,2.138554,3.350367,1.650758,11.981960,13.179227,4.339717,2.971801,2.536447,2.630568,2.786556,0.782569,1.303411,1.202088,1.030510,2.347599,3.502859,0.464180,0.997628,1.078643,0.535642,0.306687,1.777278,1.098849,1.366997,1.029277,0.939171,0.882204,1.533891,1.282427,2.258505,1.710216,2.091792,0.957036,1.276668
0.488216,0.746136,0.514951,1.709801,6.916507,29.572163,9.097993,5.956466,6.208159,7.175594,15.483727,21.914509,8.214857,5.687469,4.312857,5.124806,11.955373,9.167848,7.945516,5.860973,4.790682,6.481874,17.741175,8.218050,0.893711,0.995876,2.759553,8.050234,38.445034,9.926574,10.136199,5.399811,4.291750,2.438328,4.476635,1.854550,1.408663,0.986009,1.094218,1.075809,5.236085,2.807054,0.987553,0.605012,0.090676,0.100285,0.751653,0.540626,0.810170,0.668471,0.709120,0.819998,1.611186,0.309651,0.561253,0.772206,0.847727,0.374639,1.814914,0.434661,0.307629,0.328401,0.813170
2.837058,3.459604,1.668278,2.591631,4.336780,31.788786,7.003298,2.591513,2.340598,2.778794,3.748850,28.752850,7.644496,2.332901,1.480279,2.096065,3.239513,9.813247,3.012080,1.861877,1.374495,2.349970,3.961101,12.966447,5.486107,3.702161,2.474632,3.201052,7.755757,16.270182,19.435787,6.436495,5.286272,3.618813,3.548900,3.597199,2.590429,0.384278,0.010514,0.243106,0.293412,2.252975,3.844212,1.568796,1.283710,1.104725,0.942399,0.316383,1.324255,0.847642,0.585993,0.417260,1.109809,1.590127,2.134280,2.763557,1.988656,2.493487,1.699914,2.492682,2.277812,0.281814,1.447233
0.660777,1.769065,4.016386,5.077074,9.814907,30.593781,10.734755,6.139203,6.931306,9.633921,31.693291,23.620665,8.061127,4.667365,5.615753,4.536211,18.199879,2.622631,1.434944,1.977037,3.212795,4.099625,16.872202,6.222663,3.777516,3.994620,5.666979,14.908432,26.052816,6.133514,3.564294,1.801626,1.437516,8.608335,4.251612,2.297733,2.795649,1.545387,2.944268,7.553177,2.531056,2.486127,0.453298,0.734045,0.986175,2.321646,0.280198,0.875354,0.766792,0.698869,2.145265,0.715042,2.691296,2.138810,1.733341,2.744979,3.346115,1.805480,1.587300,1.599921,0.695523,1.904557,2.105717
0.758122,3.175447,4.775819,6.724356,15.868810,25.993814,9.579352,5.275570,2.602868,7.859540,32.703133,21.245564,8.109316,6.954576,5.434266,7.705596,22.199799,4.017945,4.070436,2.056995,1.536756,5.677907,10.706608,8.394596,6.310692,6.926341,11.995604,22.504116,13.474962,5.355102,1.688730,2.537196,6.969109,14.518268,4.540104,2.925243,1.945486,2.790332,2.905037,3.019475,0.231775,0.176805,0.718954,0.996238,3.465061,1.036481,1.302931,1.786819,1.711614,1.078003,1.889438,0.593883,0.952167,1.619638,1.972116,2.398763,1.287346,3.748456,3.054638,1.669678,1.315471,0.994923,1.172504
3.895957,5.191849,5.161754,7.740494,21.858854,18.297558,6.568163,3.367211,0.994926,3.574594,39.341766,10.638997,3.951888,3.312907,4.429077,10.487939,12.140467,3.250872,2.361647,1.190418,3.275157,15.910277,2.302034,3.257076,3.471440,4.946898,14.246095,20.787018,10.747306,5.015750,3.816598,6.875642,9.513187,4.784687,2.110101,1.463987,1.746206,2.931732,2.177457,2.367546,1.476014,1.053668,1.114116,0.381120,1.494054,1.090249,0.824954,1.335846,1.535180,0.856227,1.490881,0.630925,0.752170,0.668650,1.224901,0.852548,1.138705,1.329064,1.794163,2.362146,0.932421,1.839850,0.888902
2.744973,4.460378,2.646487,5.226290,16.062130,18.290674,10.436615,6.673429,6.093476,8.798394,36.312904,9.509570,2.560035,2.761380,3.106515,7.623860,12.366929,1.536262,2.683164,3.352953,4.660305,12.532567,3.386049,3.687368,2.142081,2.477089,8.559556,17.853416,5.384675,1.982144,2.682311,7.251591,16.446760,8.990802,3.535645,1.391322,1.085767,2.504303,4.474443,1.862627,0.515672,0.233967,0.448406,1.906245,1.091905,1.346367,0.455060,0.383993,1.291326,0.711306,1.345445,0.728180,0.471972,0.554525,1.813691,1.631896,1.073689,1.595341,0.785997,1.029594,1.012435,0.833962,0.521800
1.129546,0.973499,2.148487,3.879590,8.946798,29.326683,12.119476,7.335904,7.025233,9.068303,26.596783,20.503380,7.243983,5.721532,3.065370,4.272440,16.955521,3.257849,3.064696,2.971726,2.296816,5.407240,15.550969,5.689730,3.245219,2.667101,5.222227,13.341512,27.646551,5.217270,8.350725,0.888220,2.670228,8.449159,4.734980,2.608645,2.136528,2.526994,3.047034,3.926584,2.496065,1.495013,0.905453,0.982653,0.340055,0.479091,0.535504,0.629172,0.614697,0.313126,0.844857,1.322821,1.389124,0.156713,0.649201,2.626802,1.817177,1.925575,1.144739,0.677868,0.922150,1.321294,0.761847
1.591528,1.228203,1.477427,2.599482,6.541730,30.113157,7.084476,3.614727,4.758598,8.347185,21.124531,24.650703,11.607110,4.413545,5.809053,6.827378,11.877246,4.664745,2.223240,0.491618,1.588402,2.906337,12.599281,5.123945,3.046523,0.941913,3.511286,7.869109,16.539324,5.882006,6.132570,1.679361,1.679860,6.751487,9.598629,4.060330,2.062381,1.252854,1.489357,1.768597,1.808213,0.848658,1.144624,1.723692,1.238792,2.182004,2.807772,1.511120,0.949425,0.955929,1.922882,1.183414,1.415531,1.408787,0.822410,3.708208,1.001420,2.251922,2.241725,2.190610,1.847078,0.723036,3.080001
4.130978,4.413872,4.398227,7.276702,18.405504,21.654520,8.083565,3.767528,1.021654,4.599416,34.640705,14.639855,7.579215,5.572948,4.847967,7.463322,12.519396,2.861707,2.726117,3.511872,6.681813,13.722318,5.452926,3.249103,1.793025,1.777573,6.975512,23.614792,7.549302,1.759927,1.596049,4.969168,8.831322,9.143723,2.365928,0.884809,0.445720,1.310178,3.703392,1.317122,0.808382,1.095206,0.983809,0.764021,0.400562,0.807112,1.004655,0.938733,1.100821,0.450387,1.300078,0.326203,0.980760,0.713565,0.375909,0.938126,0.544593,0.555461,1.127877,0.619867,0.930924,0.249171,0.786253
